client_id,total_hours,clip_count,avg_clip_sec
8987c78b1cae26efca3a3f89eb74af976cca02d7a686de69415efdb9411d0792c19619de383fd91df6bc1c5d5ffc3a1e8dee5e6f75e94b30237699b620dda0c0,0.0778,86,3.256744186
fdeac86e49fd8e2de78941f9232dd88830f8ad1fef2eee1033ceba634c6d57ff233d4c2cc2d4a9dff0ca1c062c54193376674961d9d3c71ca82c9ca4de1e8a25,0.07776,50,5.59872
734ec7ed13859ed05c5c05b04d8cf349367c81b6505702e66d0e8551507197ebc09430641878fedfdc7802124eefb0d85945ddeee0795cf3199f36b8bffb679d,0.077696667,48,5.82725
1e5f4096a404a580cf7c052408b96ff999c6c0e4f5a5241d209d58e076b927bbe2ebb914087dcb5109357b90a48f0367dd365d4f25c4e15b47e9b899d91afad4,0.07768,56,4.993714286
47b97bccce887817f711c846969a5da86f587e7814c169b2c9c9d6f34519571a9dc9b6e28b76b2ba34a9220c160d5d1fea6e5f835e3e5c6bf432b78e4ce27c32,0.077666667,74,3.778378378
1bc504e73b8902a45ad8a3bffbbbc1d273a46b08316b66b5ab20a2fc4c64a5db1b97de0fa17c2e97145f4ccf121e607b4937f1a16bf5c3b983273c26870a3fcf,0.07759,49,5.700489796
4e5e0440f945eb418a8e7b49249c0d954e0986fa89105eb221b2be106e267c36e91876b1094e9246a9d434f56f46868e7c6612db828089e85a376f0ed1dd1ca3,0.077586667,50,5.58624
e37c059dc1ac1f8d16ded15af1d067ebcc4f0dccc358a39d0c33b18b296e750839f2326ea3e5fee39d0816b673f348228f47a5e3e6563df6d4cf11b34f0257c4,0.077566667,49,5.69877551
59233bc460482919aa02b33943253e53fc091546ece2d9ea1b7eb412ad07bf825feb6260c80d0e4b2c7395a4c9d3e388b765e285969cbd648b9e708ad4c9ee6b,0.07756,65,4.295630769
292bf33b51062f35f305fe49913f5ece665481fd5287a1d6051e058e6e3bd58796e4922b899020a7a851cbd9b2196b4ab16581ab895d1ecbe2e1683c4cdde5f6,0.07754,54,5.169333333
376dfbbb306c230f934f96203711053820f46074ae5dcbb5bd3b5049c6f034cb052519bb06ebc151bcd97b7049d85d6b32c8892c52a6708a30fea03c94e21d7f,0.07754,48,5.8155
9b08b0c71cddb54a3ebd1f98a61d01a6fcd9f68c2ae57ec16eb0d4b82619b391ee16ec3801faa73d4d3ebd472127273dbbb2a085c8c82074f4c7dee7408ba8c5,0.07752,53,5.265509434
c27a2345fb1825e291ee528a90766034f45d15e7b0f5dc9af16d798126ae8e1837cca7b962d79902e443d8c1af0ead8006348a4fb78c44fede96cfdf80cdf378,0.07752,48,5.814
d4205c095cb14a336fb841fe2c7dd94dd950aa7cf91fe0e46143ffca7aadc306e2980e6f42bf03d8b6b37d9683ff8a05fa0c3929a973e1c6b19a1621252438d3,0.077493333,43,6.487813953
7cd99fda7c92daca1f3a1d4b609b3a33d56a957b47547e97bd139e51732dfff5e58463487465639e75ea7436e8cea3b0d7137beeab2e93a63e5ce37f7742c829,0.07748,46,6.063652174
ac2224b358ea093994055da7b016546fbefaa3a900a68434e313266a5a943f2d6ef92d1ff02a728eb6c4e17d1a026bd0997bd30bf3faf864a22a5678a3703784,0.077393333,47,5.928
a45036240b7b9ee67bec77e539b29243fe39d4b3f2f491cc3b99ff7087074d04ce85033311ca5fefd237f8764e6ae0fd4df58af5f88fc6dde2e3803023c25b5b,0.077353333,64,4.351125
2f4fc5902d686c1e5db97f541f0812f9bacf66eb44c270b05995972e414bb1b8f5d8c52714266b6490c6a9d4ce29dcc646ee41b4d0d54e61c49956625fabdc0d,0.07726,40,6.9534
db82a6652b16256fb78b37735ac15861358b75fb703a51e11cdf29b29588934e86fac0d31a75024cafecef3cf91d3b32757f4b5fe30b0f41eb301e5137a86f39,0.07726,46,6.046434783
3d97584ec6d339697dc99827e8ffaf937e17623878ba9ec10627d6698da26722cd32c9c8172a5f1a02c198a04b4c22cfd7351e80d6936a1dded38611719d30d5,0.077133333,58,4.787586207
8249a3c60ac1ec759932012e25e4846fed41d7896885a7dc45cac5a842496d4403a92a8c2349a723b7a989183a83b6e7d98f8cc57fde29d9be60936efbedc2c6,0.077066667,70,3.963428571
2330cdba9cf5d23367e777ca0f1fef1d0f69191a0278b91cb04eed6fafee74386d9b230e456865b55d03d9c52b64c24346fbf039aadb18022bfa0e03d0419aa9,0.07706,39,7.113230769
94fca4e7823a1a8514b60206d938c799183db4be70db54b562f3435b92ce118da170ce4bb5ac35debbdbff00bf7fbed114d594fd05c71b5bd853cdf7050aa9f7,0.077046667,57,4.866105263
a71740a5ccf02dfecb07f701a09ea9e192060694640ceecc0811a348421e5b6f5c34b2c21548be0fdbd93164ddf6a5c2026d53057fa858e72f0d210b8fd7ba3f,0.07702,50,5.54544
f1cf61daf05847751a751d7e6ae9af255df8c62bb8626dcf336606c75cf1c76c6682d0f44efe5c2fe2e14b79e7fb21abfe899e5049b4ad31835616405380c3b6,0.07702,53,5.23154717
d1c98c766b7445859ecd166f852cc795c23205a647a418f21e08d4faacb4568ebe328493bb3935055e0bb58d70ac6dfd00edadc39d5bf1e494fb77b4e4dea5db,0.07691,63,4.394857143
743f1b1a005bd36559cc1eb7d3faa20b04abe126942547e050c83b33fdc3624f00bd51f50e8b7688a351fd6c03af0613d46768d7a20969cea1d14bf0d03ca9bd,0.07689,51,5.427529412
b25c40b1246a9e9877a59e1bc903fc0a2ad8852fb87fa94093b0b772998bbf0436df84a7ff15315861efe9bc6e6b43d7736474a795d1c61e9ce16fbf2f77ecb4,0.076833333,50,5.532
2728e36fce6d92dcfc87ac39e95c64bf245f0c30ccae7d8c3e82b225bde9da781ae95cb4e6ffbdd434cb7611cfe26a7a6a313a48b151c892865af096cf59c2f5,0.07683,52,5.319
7f671c32ee618384349b034a3eb0eafb1f4bd0d61071276f1b4ce72b32439d41944254e7f09b4ea8f834cedfd699ffaf6e37e68a836d75ff735aedd2827e7520,0.07681,43,6.430604651
f5fdbb3151a2dc4ca86df454e138ae4d415b87667558791a86fcaab4061fdf49a50ffe733dee6aff19b787fdaa2f0d64da28f53a9cfe3094c0c2734e371252d8,0.076766667,50,5.5272
7e56bb9c5cfb12d5adb764a894a94f03cc5cd744f05d8edf005e810f778a971df89746cdaf4300e3451db688833bbb5e5d4aae9808294835c5ec80bc745b6fa7,0.07669,48,5.75175
1edd4a5ef8f0199a50f6dffdd60b54665ba235399b08e09b53967b132ba6c273cde9abf84dadc35da2e4d4edb6c35fa84428e72094aafc2c01b1f36838baa1f0,0.0766,46,5.994782609
3c8664b56b170232db5fc3c98e4f12b11cc3f3a674e849b991e15b6246ce4e5480ebe057739a1939fa4604877adc07d3749174d796b2e83f90b982019001f1b7,0.076573333,76,3.627157895
a00f2222ab28822c27a795dd18ef914074af38ab8da34c28c38f655b839c20bb7198eb51a3a377c4ab2d42095b2f3dc517991f46df39c12ea570228753a72d16,0.07655,44,6.263181818
b90f5ac53e15f2953977a11788c0163e73dc89dbac431e8b57a03b4562efa10494b614079b77695b8e7a2b8a7526c8b9eb2630cfb5ec29943642c73a5e4286bd,0.07648,43,6.402976744
55ff5d0a310c48f1036cec2dacdd9e2ea0885e340a82c5a93f81f108f32bad9d7d2fb007754b2b490d15d38ef8b4fa8c214d65c63a6f12a0c30217944c286e2a,0.076393333,60,4.5836
9897442b67a885bf464228ea0ccd4480d0d6d063a8b6c67cdecc2712b92296c36c628ea214136bcae17ab31a89d9377c7d9b82f74cf9c2e446d013db0d92b831,0.076346667,46,5.974956522
733bd1d22cc5e02565bbef729f7c950831a0626e553cf71cab24ad40e9f394e0a52c3d19348c8ebc63a8c7b4a64b834529f41e45dad08c37c57f5b4bfb9ac891,0.076333333,86,3.195348837
d093e4159c2842114c6e890e2b76c8ae4172c4359ac5520e916cfdabb8ee5cb959a505b025ab840765129faa3c61e7b19d591c0677b2b3ed35de9c9b762a84e8,0.076313333,53,5.18354717
f1b4faf25d537e1eeebb081f6e34e1565382e9fe1518b8d2a9cec8f997695b18eed75e7bde186e9bc8c0d1270cb4a866f64be28de4cd4c0bb91cc0e666ca6d6c,0.07625,41,6.695121951
bb27e9966c41a52fef28157437cde76a46dd3e1272b5d868b221699429c81ed8c78f40e47a86ed6d7abdc1bf28abf6ffd9f5730c558188a5bfea085de24fbf57,0.07622,47,5.83812766
f47052c0b33b39eb1a0daaa695de182c697402be515f60043fc19c92542c967d3f888ac7be01ba26ffe31be524762b94eb560eb539a1c329b2d398f51f6f6e07,0.076213333,52,5.276307692
7a20a1260801f4f5858d793478a1968346c32ee642c2fd6189b8ac33cd7c7d19b7663d1ff800468edf5c9f9f70dcb1bd64afa890200f1da33c23ca624cbca7cb,0.076153333,50,5.48304
22659d638f6df6634a3e20ec8bb8f5e55c96a9ef665494fce2db411a7c92f103096fcc11be5020d4e0d7968a16e01bcd83961af0417ab967d7bb297a4886af36,0.07614,49,5.593959184
0f489ba290503b37e3175455202265c3a40fec65fdd80a9f3b6f8aba5508ad037b15a55f8044ba0e6780cc84d083d8b4c21d9b1ff843b59078547868c13d1dcb,0.0761,49,5.591020408
6d6e68c83d329e316f3c19d81b4efcb02baa80fb94a63d1e18b0279217e1d6de378dcfe87d353617f2cea5d5df7f0cd164f402e6fee743f19d763192d1696475,0.07596,52,5.258769231
b75cfa88ddc6207540da2d0d2e4e58d847c078568fd24268b3d74a9f64ba98466ee0cea8f5c7015a74c5c3d3608240ff7a21c4676dc24066dd4d6439fc73e3ec,0.07596,57,4.797473684
ec8eadb6e297e7e1964b9a882a65e32f3912a31137998d5834bfd9a4cbc9c6870b190c68cfdbba320f9edaf1137866d4c74a411aeaf7dddf5f73c6d237c5b680,0.07595,48,5.69625
823ca7f3f6b3b0b695db64342c7a178689ac4af19008aecc54d5f838990965e94126ca09d902adae8faf5a56846b87ca4f24ac9fc4565eba3f82ec54ecee461b,0.075866667,54,5.057777778
3680822e7085cac0baa8e78c91dccbb1f5b2f91f534afc5c7e57ead6365cbc9a271aae217f0453f742b8e161a34f98d8b12f1aa8e088699b0ea4a6d9eaaa0418,0.075846667,50,5.46096
c085323bc19d7e41463c0a82ca87de06e10baf0b913553819b2bd9d655680be1a032e4878b7dbf7034c1db79f8f970c5e6e35a6c8476ea2f2eda099dc23d511b,0.075846667,55,4.964509091
a76e9a0f9b7069b9105ac80e7a8ac6889cf2d7e28c2f8dd09a6456ddc256930b161dd2523dd47cf780c71cd3f3b9504e0cef1e80b6cdaee48a17abdbc956b0f3,0.0758,45,6.064
64c2900dbd9934da0a1125284aa8f056a22f1eb0b1b2a81fcae20f0a35bcd837a0036a0b0d218981941e1d1c67c9bf7a85e34eb377d152089b7d344f9d0adca5,0.07577,50,5.45544
03052649eaeba2b1eb11062cf514331a3888427ad34043150c43a7ad21902f08727fb272163a2b5dc559f7b9c07fe3dd0e9a8f3dfc85e131fcaf5a775aec4442,0.07575,50,5.454
38fbf69a824b39ce4426c7edd5361a41a20d684a2b86d242068619145a703afb625977d0f8e59527edc578bd21e53986a42bc0e660f6cdadea526e42dd5eea49,0.075733333,64,4.26
5c46a3c1c3c51e72fdf2c62eae73d85a57d48c63d5cf19b98435cf3fe8de1d032b7c042d302c853cc00fc1356aa769ae8eaa87798c941f929e064100faf697ee,0.07572,74,3.683675676
6f5382aadf8c4f1f767e8882adcfea0853a67f7d45484f5a8b4723b0d56cb7eb61aa0e7751c7f117292b09ab4ed45219a060f0110810c167389f65daabdf53b1,0.07566,42,6.485142857
53e6e7c00bc32d18df122fbcbc381cfe49c3fda8bbb354596fc6770ccf2a03fb900fa833beec3e200cac0a57479295610a6a76c06617e639c031a9dcc193aeac,0.075633333,58,4.694482759
2e28c679edd142e55418221241c7105e60502016a920bcc12d825c2ce681d3734bc52c0444a3268c3c5fbeb3444bba0998ebd2e805522ce07791d71a6c0ff056,0.07554,43,6.32427907
382db9116ef086f6b68b4061c02e24236a102d1dc9c0bf577edd2ef7f8877a1b7bba0689808e48c15e111d75f9a90b8300393580f60230d9a84878ce49a14cce,0.075514722,62,4.384725806
c4d92b50c7dc950fc45d21cd9c7ddc6eb1561940f7c0fde45fe6317ca6de185f152b4855e78e21b4a07596b9bbfbc9e95fff8677d29097a8fd3b269c68ae4c01,0.075433333,49,5.542040816
22ba6af06439961437f30851891b217bf0fd1fea6f3f99126e8775250d9b3067b5e15d8c72a9d051e997c04ddf7023149b3d92310a64222e5daf58c51a522096,0.075393333,60,4.5236
04280cb9ed6e7fbf79b91daaf051cd7c20e8011305d6f5bfa040497ec75b1905f398dcb60fc38089d46c0bd5557df147266670e44c3b9116c3e3ec77f2ec94d3,0.07538,53,5.120150943
2459e069c9960158adedd90570f2dd8662cad3bcfdc00284524c9be5155ded64cb5dc9b522e044b95656085df6816aa6e3a45575c8c4cc9811084631f73b9d9a,0.075373333,49,5.537632653
188b19537a34e5504479206773574142f162e049871eb4214ea0bdf37443797ef04d6270ad80e1040e6e197e935d5d1f61299aa2f3c78fa7a70714062519c57b,0.07536,41,6.61697561
e154e9c443cd4e1c2da4e3f91bdc30cb3d2f03332d17abeb3f133c1a45b5e6cf436b38ef3be0492ea3c311c80b8250b74d204027cf420c95b89b660ffa87f091,0.07526,83,3.264289157
3c40f9925d4721203ca75fb5fe84b3cd9a470359bdea24034863c12eff4a8b75b1cbf8d3db8c2710b8c85f62cf19e101b3df870960430feab9a754ef47999986,0.07523,49,5.527102041
47c0fc7dcd86d00edf692cd64313e0ee5f6dfcb4ff9c171b7bec28c2453ed7c5bc268560aa3e3af287e8dcfe91f3298b3a234473a080b7f21e56f0b74b04fb63,0.07522,65,4.166030769
1aa41f3e2c02f78425c7f608e1055ca3797420cd5e3cdcfc5307bcce20140eb8de4be8f70d7df5ef4b1d10593a38e3918eb2530d159f1cbb53e27164cb3d161a,0.0752,65,4.164923077
03cba0dce7591cf57327a9a326a49a40b824a7fe73de47885012b053357a5db9c45780c96a38c62b2150e87fb9ff142172a1820957ae68929d307e9987b4cb2a,0.07516,39,6.937846154
7916da1406e9e1be4dc5b0e8d6efa3b1b17d88c72795e2aa70471dc9f6cb760029e7d70814b9b39f3e9ff653a0a066388c4206f600113028c73ab12984abb369,0.075066667,35,7.721142857
87b873ed59dbd61519cdebf9960e66db6c74085a3824e1d39957b230be27d0d4859f2a2e7d74c5d2bd622bf4076cff0a6862933358a867badcffc4751487eed8,0.075046667,75,3.60224
12e767472c8fad0efde66251338c1aee878179201acbbe4dc4ff0471f65a646b47c5c78dde7b85cbc94f67fa566617c36a66c1523ead0d6d150c4a6dc6c57fd6,0.075,64,4.21875
4b8a1f5d24e44850bdee4e038bc633e1e92f732d70b0af91614cd98ba58ff3cae48577b42f0b49e31e7eb78ed2a516395aee9248a5f065b9ce111021368145cb,0.075,49,5.510204082
805d25ba8c5e595dd72e2c01b28669e08ca0d36db320186de75b537ab587ad3c61e82e352bd76667727e953c6cfd4305bd163d43d8aa4185ba9632fa8ce656bf,0.074933333,53,5.089811321
ac736af8d12b78fda54f3f0fc37ae43d9a777859d23936d92406b3ea189289d4b6dca41f53eb350a7881a1978c5b804917af8a6435b739ecf2f134923b953d57,0.074886667,53,5.086641509
929ff12c416606c975e0f147c2b5f0b07c68ff821b145a3103c855370ecee4d5d7b243608939881e9539e864f941221298cadd0e2f76373bb1ea76519c0c7cb0,0.07484,38,7.090105263
f7b6248f73f3554005353b137aedd76f9b17f6fa3054cb71e5c69b6c006c3c4428e5beaa3d0da9db36468ce5d626589eb67726c9eefb8608347f3c168d243b1d,0.074746667,65,4.139815385
0609c6cebbc3b9745861d0579e9fcb6f63a08eb4dbdc8ff236abfc7a5f150e67d22e344c487ecc19994a8a81d6b8eec9153b51248a8e921560617165ed2ce919,0.074733333,59,4.56
51a5ab24039ea4095484f9bc8c2d11e166c57efade8882bb2deeff8ab33438730b7f51ea06af6df14d2aac5c6021c996dc8417c9061e08cdf19b1a434c72c547,0.07471,34,7.910470588
4b97f6ddcf9d6fb526da762b277e6fcb48ec2e0b616878ad8e79f88b60c8075c4375ba094540fd694e8ec04188aa3b23e598f7f74461189ab6a04341765733ad,0.07468,44,6.110181818
73b86c9569dd7e975750ded9c497e2b892bf47e9c562efbe25e768aacff7a070ada9dfaf6724665dfccfbca2cb3776a6a94fa18fe0b974a73554e9ac9005fcb0,0.074666667,36,7.466666667
c775e7c6802a816309a8b2e1f77905bce23c72c5296837dbbf532dacfda5ebc75e90f6026c6b1845a987eeb76d8fd50730eca807fca320e842e428614409624f,0.07461,42,6.395142857
73231ff2c30721d2969041a42c4605e57941a4d0644bc9404873bf7d9a955058bda5233afda9dd04e887520f6fb4d4cea142977846fa533f9c2345acd4a5a0d3,0.0746,43,6.245581395
3260b47eb7d4a59fb11d6578005b1bd24038095d6e8f65af2ecc9f7b775781233bc5518b60e7610400a221342397149ec289098d48eb1f7be8b305151f1d2bfe,0.074586667,61,4.401836066
6f5a28e961b3353a819a3590ef200d4bd3639cd98881a8cecc67b9b4f2b41c16adf5ba19a05ca94a59bbd90481112a5e843413019ca37075fe0e0e9aaaab71ff,0.07436,49,5.463183673
8f188d56ac675718f8c665a9526cb5ade703b2795092873736d9005a0c7264ba66ba713cc2390e3bd12999f631c0e221a4f6705181acb64038386620f8fcee31,0.07434,84,3.186
659051be300cbbf197940ac9b8c3e1a7e9d3887d8fd8e8a2ac9e44c1577d651d968639ff7ccd04ed04a0d7be501a9e4294a81bdecbfc2723b023eb8b201ac485,0.074286667,54,4.952444444
388680b002cd625b60e5bbff075527d411cd5b604adedba74090cced1d85b2642b4e03813ab93a25d06b7ded6e90311330436cb509958164e435f508d0fb7b50,0.074283333,48,5.57125
ba4601e1fcaa0c62dad7051d31054fd142383a460256604a662bb960b0661049ab9dfce5f8bbfc738722bab7d7d94e879255c716ded20a34bd565236b6ee366c,0.074273333,62,4.312645161
34531f3e6fd33c81eab22e2663f5174db53d018fe07e5bd9784d6f9dbdb01200d83ffa815ee2821c52e8460cf07bf7474b43d0998946a16cc2007df22d564e87,0.074253333,47,5.687489362
ac6096a64b005eb9ff26895051dc0378a3adce4dbf3ac8f8f4d3fb59ba556f8e7f74f650a9de4a3bd7ba6e18c4c579c702ec41be89383d38040ee1e5ae7482cf,0.074226667,47,5.685446809
0202046b145d473e331f4eb4a711242cf0eb141e9d42808f67a651e14b5835c4b77b9ecc0fe28a5363c6f907890a72a6a9dc2664b6a09d1e9ffe68e867214b79,0.074206667,65,4.109907692
f546d46d2be412c5aa4c41ea87d07c0b4e7f31e83b14d86911ddcdcb01c91f0309010edb98f669b2e60ff7ba7ce47ece9d0470c125f6648267cd343eb258d597,0.074086667,60,4.4452
9068ae9be2fc6eef62537f9b480f08c74fc391f7feae332364ad041f450c0b79142fcf0cfe3e55ea68de5dc97a24aac5f5ee0d2a0e774be970c39df7708f46b7,0.074066667,49,5.441632653
0842ebc8518c891fcdf5603b1937eccaeef203c894528ad4c9d95f0b20d7afa7c5a46662ac58b02fb4d28c28536c534dd511246f6e5797ef3bdeef0b909a871a,0.07406,54,4.937333333
2ffb44808c886f021e25f89682a1649f8d0f0e8791b1f3e1293f5b2cc1ad28370cf6f481315c8b9fba70f20bc7f0db9899fded08bbcb94ecff04bc894161f4b9,0.07398,64,4.161375
d11f82557ab77f8db43394cb354157375f42d04102c9b68149a1457d2bb9cce4462705df6ac3c286ef4429fc7204b70a5a66a48ff3f3cbd678bd80ddef48b77a,0.073973333,77,3.458493506
b22482c416e205e2260bb5ac840c9a7604a84fd4117f103553638458523250ee3d26ac7314c8dcb968d46ee8b8c127209f0474da6d302c69c55f770263f45703,0.07396,50,5.32512
9a7bd1b856644b4661842d04db1d04cb46cc21300d73daf3bec51c3277b8904e256d228e1edf52ca1beda02d81b89169fc0bf4237ed52703b3dec2f1e434a492,0.07392,48,5.544
fbd861046cc03db81417a80dd3bd49b35a62489a8274a6e0210dbaf10c1811728ad916fdde1bc60391ec25ad964eff39d0532141efd8cb10f5ad3273418df45a,0.0739,47,5.660425532
e29e300b1272240ab9f9194f6540f7f0b31b260e36e07fef95c74364129b88c799cc624837f6348b953070dd865b9dddf4c006c84c04be25dbdcfb53a77a879d,0.073893333,48,5.542
36e14efcfa089c946457ef8d4dd1f2fcfba65108efe4c3f5c078a54640292f172bb8b970baf7ac423c5f3760ff217ba8d392ef18d716e4d319b2d5b7ae0c9c0d,0.07386,45,5.9088
f2f10a01e3dde319cc6669d17a88aab727933bac53a99fb81cf38c21cd3429f55e7a06e5b82680cdd8e27e9e6faf5eb76b3f79bca846d3e08b7224c807e74719,0.073833333,49,5.424489796
959e676520730722c938ea5019b0260c89d6a259cc2d08ff588ffc8242d2b3a5947899eb04705d892b18a9595eda13b9e9cc1fd1248abc4e6f69bbfae00ff267,0.073813333,70,3.796114286
c925bc79f1a8450e38737a3495aaaab913f5e4deaa3e850f095a383bed2b60f63600dd656c65abb3277223ca88ad70f3981832197fe22521a92e238a19019e7f,0.07381,45,5.9048
f24462f1d48b359dee01c0895b399ae2ffd940d2e13ac40b4637cdb9d6342a7b8d673010229245951860d094ddd3a1ccd7d7125b6bd3ab542349d09b98b425a6,0.073803333,43,6.178883721
36e1f4e77802c0227cd51f37870f12f512a74682d4df62b227fc88dae7e487ab87a0330a64ceb06502a99f4aa273e2e96a0776869eece8659686d560e1125362,0.073726667,58,4.576137931
30e9b3cc28168f11fc3ccb87760ec6dd6836b15374ac59a2b0e278ca2773bd05af50e90ace3439f2e3b6c1840faf7762cbfda1935abc7cf5daf5f7d0ef37ea42,0.0737,40,6.633
11fd518cafacfc14713338a6b86f6ccb79cb62b6cbb2b4a6284b9daff1e0790b449cc263e51c580c211f2e040875bf99b56388c6e4e66f8c78fad6a1be13756c,0.07364,58,4.570758621
9006f18efd8424248cffe82a016e141d183112d8a3174564450d3cfc1d38df68e3ecdf247c85d40159fecf569db881be3866b13b82c8b1372586d6af35ed540a,0.07364,50,5.30208
0b0f178c927b5087ea4cf0d2d9353f338aed5e2755ef25c978f6a88563e90c068182ba1e52181ee896b07f77d3e175bca18cb231993fba9298e4fcb4b07d8272,0.073633333,67,3.95641791
84ba10c780fe691a3eee610db4f1189f8154c642ea6c8fd3611a6e91d651b8c85c420f2a861754338f42c9956259c82b327adbce5ba7f34407a7e9e75d073a3f,0.073546667,51,5.191529412
a19a6987c05a9d62247d356dbe18c581eccb78728b839bbd1491cdd60bf81651699b96d5f3732d99275684abb397c4f3b40383b3a6aaecb310accee17755623f,0.073493333,49,5.399510204
623aae9b26b144a173a707ae7b3710613658bb08ca7701e2a48566350a67b4b5d1acf8832e5fc8d0d960b340f2b7138013861e656367fb3bc1eee5d89f10216f,0.07348,65,4.069661538
6db4cdcc3e4dfdacc874a8769179bafadc99bd24b88e745f8075ab5315e090a02eea5d2498e897756a866210a74239e583ecb46ad4cb4eb6252fde55d357ae9b,0.07346,49,5.397061224
0b700ef42c40d135abfdf79658b6e1ae10381dc33a376e0212255306de7097c8bef7fa0f93451a25a78944d7029d25e685a1f207d93bac310074f257b1326d0f,0.073446667,80,3.3051
c43b86aaa2397d1e5ba7ae4bbe9277f82ad92fe5eba22ba7d21ab065068bdc7cff07e681a527e5e8c07f2bbc29996d122eb1791a08803dc9325878ffefc779b1,0.07344,64,4.131
315b7c41a293361767d61eb6da6b48e4df729d42c820b2e21e157948bce7b8bb0b63e1d794d9783af8eaa28558e61348cf1c4ba4ea7e18fcc7a2d45d8432383b,0.073326667,56,4.713857143
d126245000328529fd38c6765f6ac28bca6d2e25acd09ced45ba6f6ff4cf3a8ff182f7da67792385719d383eb86728868eae6530d6ff5f67ed39d7bb5e828a57,0.07332,42,6.284571429
1442f45a277c293affb651d40b7527de932448951f7b74bbaed40d0545bd3228ccf1b62f6429653a8d4e2183e39d419357440f575cfc444e3d45dcf4293e5703,0.073306667,55,4.798254545
ed727a8b5d849b115e918cfe3fdeecd01917aa9d969a6852dc4a528d46c8586912c1552924dd4a34fb8641c1818a2a0043b06089f3a7f5e1a619bf1427f6e982,0.07322,59,4.467661017
77fc7e2e7a4f5c4ec8def0c75c26724a8c07e002653c8aad3e0d9db3cda2c673782b91c9b2729840f96958d96b8a488889427362aeca88b39861b2a44e153088,0.07305,39,6.743076923
8b46479ded113577c56caa66686b7790fd03af6a2c068da0a14285ebc58a05edd529b9488e2ae1f4a0a0e9c3aa31c2d55ca56345a4190b56b7b2f9565385dc3f,0.073046667,57,4.613473684
c1d3449b8cb3e683fd6f7b196c9ba54e7d4d3906c7c955eb3aad07baa2ef80a3dce7f4628ffa687bacc353a6c2dc61fbea3cd7b72b56c9627c994094795169b0,0.07302,65,4.044184615
ada2083ad62f41966e3c61de4526712a7b1e5b40bf782fbfeb4e57cd30fd794f68625da9f9fabaae4083af642ba295116bcb1d21c07bbbed7af61bd2ce52a6f4,0.072993333,40,6.5694
c8038373086152ddff1e073e1c5d1cb005a0592440f0862af5e3a84413110ca6b855a1c4b80e22f18f548ff2f2507ddd67c6d229961454ee27c8fead58588800,0.07298,41,6.408
f0c31b1f28e1aad5292163f575c126e2a466ccc4c3e5500d36dd5120a8dbffed2f5d352eba22f8f9e46981cf659f1fd426d39ee239f70a7c77e4b96737bf1fa9,0.07284,50,5.24448
e97e42dbe1e7dbbe7a2b7498f2789975107561b0631ea9f68a6fd7fd19b766000f16c1d8de388fe3b781b32b52a523b72a801be3f9909eff39922c393a0f1ac6,0.07282,37,7.085189189
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857,0.07278,44,5.954727273
884b162999dafa1376b0b8fd9623852d112bf9dca20cedaf9491ed0c0a5def3f90237858de2f608fb4d2b710735868242323ba99c89bf653fdfe86a2fc8d0446,0.07276,56,4.677428571
bef9270e7134b11c7466e228988de982eb263c3618e6ee8427fe9d579d06b0b4ea3743212f99e557bca7ac30d5fb2c565e3215433e88a764be2a02b1bd40d282,0.072746667,57,4.594526316
9da5859e5fe090f59bd4a598b40fb1ddcc5570af156a32afb8681d9bf487f8084361a9ed4c1bd859e574f5d650f57786fe628e86d35793d9dd82741b15856097,0.07268,50,5.23296
a50147f92e8474bdc6c6ca7fa8d0cbe0ebd48dce11726687d17747dca9f7e2a8d007639e140551180fabd0f12c926d19d6a3758df799a41099ded5b776d11306,0.07265,39,6.706153846
14cd126e3e153f9c6beb78b0e90aa0c572d39d25a4799259abe9fdc494daae26084b58734b1672a7307b92afa4827ec034b71e4d6014ade51b47c19105944a76,0.072626667,71,3.682478873
4fe0deb00aa02a022967f2a67a8f53cbdebbfd9f81df13cc0d70091264619079f74b770df1de310a6b91661dc112039af610bdb17b054f5e1cf4f5470975f7ce,0.072586667,55,4.751127273
81bb29c0f97dfc21d933f09dc9d844f5f6ca2b5f8d6af591015bfd859f5f0a95ef981e34cedaf3f0d105e306f6b5cd5baedf361e45391e30e7ca15cd61b01b80,0.072586667,44,5.938909091
e56b5166406f954787643f9a4b53cda067b1123b49844a470700a94ec44cf555312752a8f3b5605eacfc167265bc2c146e171d1f11aa99783ecc0bd1a77fcbbc,0.072493333,78,3.345846154
294753e0812832753a22956ee34083ac2b769062c742583dc90f3430def4a3a71484727d2a05e475b689f67264aba72bfbc6ac3dcc60c08448deb6465c29cd0c,0.07248,69,3.781565217
c0d47c14ac67f18a0da89fd2132e33e85edfb8877cb658289ec19f2e25c7da11261e770f43468112455021c235a730aa5f7549bf86e9c4c4dee4b533c7943b59,0.072473333,45,5.797866667
2e260d5ca5356ea092836c7ea90d3d95710a2ee506b75944562e2b61ce311b7ac5aa76357669f630a3e8f26aefb8dc161ca3fc7f45b0d107ea923cf570cc5408,0.07243,54,4.828666667
